age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
40,Private,82465,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
39,Self-emp-inc,329980,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
20,Private,148294,Some-college,10,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K
50,Private,168212,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,65,United-States,>50K
38,State-gov,343642,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
23,Local-gov,115244,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,60,United-States,<=50K
31,Private,162572,HS-grad,9,Never-married,Other-service,Own-child,White,Male,16,United-States,<=50K
58,Private,356067,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K
66,Private,271567,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,<=50K
39,Self-emp-inc,180804,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
54,Self-emp-not-inc,123011,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,52,United-States,>50K
26,Private,109186,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,50,Germany,<=50K
51,Private,220537,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
34,Private,124827,Assoc-voc,11,Never-married,Transport-moving,Own-child,White,Male,40,United-States,<=50K
50,Private,767403,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K
42,Private,118494,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,44,United-States,>50K
38,Private,173208,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,25,United-States,<=50K
48,Private,107373,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K
33,Private,26973,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States,>50K
51,Private,191965,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,32,United-States,<=50K
22,Private,122346,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
19,?,117201,HS-grad,9,Never-married,?,Own-child,White,Male,30,United-States,<=50K
41,Private,198316,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,50,Japan,<=50K
48,Local-gov,123075,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,>50K
42,Private,209370,HS-grad,9,Separated,Sales,Not-in-family,White,Female,30,United-States,<=50K
34,Private,33117,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K
23,Private,129042,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,40,United-States,<=50K
56,Private,169133,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,50,Yugoslavia,<=50K
30,Private,201624,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,45,?,<=50K
45,Private,368561,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K
48,Private,207848,10th,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K
